"test_ligand","auroc","aupr","aupr_corrected","pearson","rank","receiver"
"Xcl1",0.515739484396222,0.00233357094947019,0.000572769107400567,0.00347876871416325,197,"Ltf"
"Rspo3",0.582653167727815,0.00233351394965069,0.000572712107581066,0.0111829401544857,198,"Ltf"
"Ltb",0.510312075983704,0.00233033534505664,0.000569533502987019,-0.00646892132138441,199,"Ltf"
"Mpzl3",0.516501409038729,0.00232769559133536,0.000566893749265744,0.00501605293245705,200,"Ltf"
"Pf4",0.514967122429822,0.00232754851729254,0.000566746675222918,-0.00245863705915731,201,"Ltf"
"Cd80",0.541686671537437,0.00232728990968712,0.000566488067617504,0.0031831678137551,202,"Ltf"
"Lrfn4",0.523160421667884,0.00231846822068872,0.000557666378619099,0.00306953555346272,203,"Ltf"
"Sema4a",0.514560066798874,0.0023166773673131,0.000555875525243482,0.0024730238948814,204,"Ltf"
"Jaml",0.534662352572815,0.00231402088657837,0.000553219044508748,0.00331605605750038,205,"Ltf"
"Efnb3",0.51989353929651,0.0023083690287869,0.000547567186717282,0.0030474158809497,206,"Ltf"
"Lyz2",0.4854816824966,0.00230671126300815,0.000545909420938531,0.00149824259504241,207,"Ltf"
"Lyz1",0.4854816824966,0.00230671126300815,0.000545909420938531,0.00149824259504241,208,"Ltf"
"Mpdz",0.555724872142766,0.00229292648533576,0.000532124643266143,0.00525347682983224,209,"Ltf"
"Pros1",0.529840308944802,0.00229160401720927,0.000530802175139648,0.0032862460683092,210,"Ltf"
"Pvr",0.524005844901384,0.00228570849107305,0.000524906649003428,0.00449713176834772,211,"Ltf"
"Lefty1",0.549869533451628,0.00228292542697112,0.000522123584901496,0.00475513848445899,212,"Ltf"
"Angptl4",0.525435758271608,0.0022818789073126,0.000521077065242977,-0.00555797289062179,213,"Ltf"
"Pglyrp1",0.56723724037159,0.00228161416643992,0.000520812324370302,0.00445545776124394,214,"Ltf"
"Sema5a",0.516720592839984,0.0022806454916627,0.000519843649593082,0.00245921881070381,215,"Ltf"
"Vcam1",0.518494937897923,0.00228047292560215,0.000519671083532535,0.00158766657487366,216,"Ltf"
"Lrfn1",0.503861809831958,0.00227487354936765,0.000514071707298034,0.00259552226033519,217,"Ltf"
"Antxr1",0.540256758167224,0.0022709158685633,0.000510114026493676,0.00401543829585546,218,"Ltf"
"Cd209a",0.550307901054158,0.00227047220260737,0.000509670360537752,0.00367107276483202,219,"Ltf"
"Cd86",0.51867237240373,0.00226560796683493,0.000504806124765307,0.00124814112291566,220,"Ltf"
"C1qb",0.531322408934345,0.00226540370888717,0.000504601866817549,0.00562736815342292,221,"Ltf"
"AU040320",0.522763803360843,0.00226472775441314,0.000503925912343518,0.00397267983656265,222,"Ltf"
"Lamc1",0.537762237762244,0.00226231705434757,0.000501515212277946,0.00398394877982441,223,"Ltf"
"Tnfsf10",0.500156559858056,0.00225692688005565,0.00049612503798603,-0.00461293955438536,224,"Ltf"
"Ppbp",0.536593257488803,0.00225563686905553,0.000494835026985913,0.00342695148792908,225,"Ltf"
"Gm1123",0.524193716731035,0.00225326673040333,0.00049246488833371,0.00230276103858569,226,"Ltf"
"Ly6g6f",0.510353825279214,0.00224976268019894,0.000488960838129318,0.00125718313414373,227,"Ltf"
"F8",0.532814946247806,0.00224388979026236,0.000483087948192736,0.00169323757662758,228,"Ltf"
"C1qa",0.552979855964959,0.00224250647006972,0.000481704628000097,0.00257383969409599,229,"Ltf"
"Calm3",0.506429391504028,0.00223933653240506,0.000478534690335439,0.00106974067363777,230,"Ltf"
"Anxa1",0.524840830810986,0.00223513233110665,0.000474330489037034,0.00273531135824077,231,"Ltf"
"Agrn",0.501920467592107,0.0022325833642085,0.000471781522138876,0.000833258684204154,232,"Ltf"
"Cd72",0.513871203423437,0.00222764176960656,0.000466839927536937,0.00231976387296425,233,"Ltf"
"Gp1ba",0.542782590543795,0.00222675218178827,0.000465950339718646,0.00506072371408802,234,"Ltf"
"Vsig10",0.47635946143407,0.00222037309021999,0.000459571248150368,-0.00203342629455848,235,"Ltf"
"Angptl3",0.553418223567475,0.00221179053271878,0.000450988690649159,0.00414829644912236,236,"Ltf"
"Sema7a",0.52177225759317,0.00220911214396542,0.000448310301895804,0.00140021593505478,237,"Ltf"
"Gzmb",0.5370838117107,0.00220828206459659,0.000447480222526973,0.00402191403502763,238,"Ltf"
"Eng",0.570660682600969,0.00220624943442243,0.000445447592352811,0.00605253959525722,239,"Ltf"
"Vegfb",0.494155098632733,0.0022039473343656,0.000443145492295984,-0.00024243693286212,240,"Ltf"
"Gstp1",0.517576453397356,0.00220349032664046,0.000442688484570839,0.00239137086825621,241,"Ltf"
"Il12a",0.493507984552774,0.00220035770949581,0.000439555867426193,0.00623844087645286,242,"Ltf"
"Grn",0.500720175347043,0.00219465191934166,0.000433850077272043,-0.000147916788842009,243,"Ltf"
"Reck",0.569731760776545,0.00219350080598136,0.000432698963911742,0.00910136037522456,244,"Ltf"
"Lin7c",0.522064502661536,0.00219173706372863,0.000430935221659008,0.00248353962354947,245,"Ltf"
"Cxcl12",0.486201857843641,0.00219153184756624,0.000430730005496624,-0.00641064970376478,246,"Ltf"
"Mag",0.539985387746598,0.00219047389187738,0.000429672049807758,0.00398713549127727,247,"Ltf"
"Rps19",0.53244963991234,0.00219036363155634,0.000429561789486716,0.00153810812403981,248,"Ltf"
"Anxa2",0.535883519465621,0.00219029857315306,0.000429496731083441,0.00185039550814221,249,"Ltf"
"Tgfbi",0.547312389103453,0.00218170135973138,0.000420899517661758,0.00437505167901043,250,"Ltf"
"Mfge8",0.465765577705883,0.00217329992455263,0.000412498082483013,-0.000457412655646202,251,"Ltf"
"Psap",0.489646174720801,0.00217075986427919,0.000409958022209572,0.00259983515534314,252,"Ltf"
"F10",0.533816929339332,0.00217038447405608,0.000409582631986461,0.000568759934172255,253,"Ltf"
"Cib1",0.497620290157615,0.00216970575924536,0.000408903917175736,-0.000554335308564941,254,"Ltf"
"Il16",0.498173468322738,0.00216303501017492,0.000402233168105296,-0.00184926245253287,255,"Ltf"
"Traf2",0.524788644191635,0.00215655935329629,0.000395757511226671,0.00118679657193789,256,"Ltf"
"F13a1",0.493163552865048,0.00215500964497313,0.000394207802903506,0.00309346753323161,257,"Ltf"
"H2-Oa",0.520081411126201,0.00215331716699233,0.000392515324922707,0.00263058363187239,258,"Ltf"
"Bst2",0.509028285147702,0.00215205725443244,0.000391255412362823,0.00189913308513278,259,"Ltf"
"Lgals3",0.504394113349327,0.00215190650344475,0.000391104661375134,0.00082501418079949,260,"Ltf"
"Cd47",0.485408621229507,0.00215136530165466,0.000390563459585037,-0.000556247370327386,261,"Ltf"
"Il2",0.51396513933827,0.00214845735874223,0.000387655516672615,-0.00581616088318907,262,"Ltf"
"Efna1",0.504519361235756,0.00214436941337741,0.000383567571307792,-0.000181342338916885,263,"Ltf"
"Kng1",0.505792714747948,0.00214138290662587,0.000380581064556246,-0.00092947679059513,264,"Ltf"
"Cd200",0.521960129422829,0.002141049648808,0.000380247806738381,8.58078083056471e-05,265,"Ltf"
"Plxna1",0.515280242145911,0.00213857214489499,0.000377770302825366,0.00162341070389069,266,"Ltf"
"Tcn2",0.514288696378264,0.00213800090725606,0.000377199065186443,0.00137271849061268,267,"Ltf"
"Plekho2",0.490481160630415,0.00213114796982504,0.000370346127755422,-0.000320641653377069,268,"Ltf"
