"test_ligand","auroc","aupr","aupr_corrected","pearson","rank","receiver"
"Igfbp4",0.547942226744052,0.00772646668502361,0.00340029993095964,0.0106035991247087,301,"Cd74"
"Pirb",0.568460111317258,0.00772226735855433,0.00339610060449036,0.0116358991433587,302,"Cd74"
"Il2",0.599533185708302,0.00771542627168635,0.00338925951762238,0.0140889398040464,303,"Cd74"
"Pira2",0.566896083946779,0.00769490235936442,0.00336873560530045,0.011418854709337,304,"Cd74"
"Lilra5",0.566896083946779,0.00769490235936442,0.00336873560530045,0.011418854709337,305,"Cd74"
"Icam4",0.582366788357562,0.00766157521816312,0.00333540846409915,0.0149331175923046,306,"Cd74"
"C4b",0.55972430027728,0.00765288212772457,0.0033267153736606,0.00925124052416385,307,"Cd74"
"Npnt",0.547112334669926,0.00762738869869521,0.00330122194463124,0.0167444082902068,308,"Cd74"
"Tnfsf10",0.578835757176764,0.00762655260583373,0.00330038585176976,0.00649412227969671,309,"Cd74"
"Icosl",0.594118937897743,0.00759996637578252,0.00327379962171854,0.0157383626513237,310,"Cd74"
"Lfng",0.585043988269797,0.00759819652628521,0.00327202977222124,0.0161772212475419,311,"Cd74"
"Ccl2",0.584473437468835,0.00758878149072472,0.00326261473666075,0.00762303519212068,312,"Cd74"
"H2-Aa",0.556532407684466,0.00757934291564036,0.00325317616157639,0.00892633772285019,313,"Cd74"
"Cd52",0.580321982165285,0.00757918269311722,0.00325301593905324,0.00923681846103403,314,"Cd74"
"Lrpap1",0.565220340335528,0.00757649788495083,0.00325033113088686,0.00989294157642463,315,"Cd74"
"Mfng",0.601242843178314,0.00757586274154911,0.00324969598748514,0.0205794437068774,316,"Cd74"
"Lilrb4a",0.56197857442097,0.0075713299654467,0.00324516321138273,0.0160147003247713,317,"Cd74"
"Lin7c",0.553725537135655,0.00755551108183833,0.00322934432777435,0.00993352123812129,318,"Cd74"
"Znrf3",0.58620104933469,0.00753458030289701,0.00320841354883303,0.0173294866749919,319,"Cd74"
"Lilr4b",0.560821513356076,0.00753247950720639,0.00320631275314241,0.0159071472045663,320,"Cd74"
"Cntn3",0.552323099327703,0.00752710353226299,0.00320093677819901,0.0116942500356022,321,"Cd74"
"Timp3",0.573982085502804,0.00751475562428808,0.00318858887022411,0.00722470891778616,322,"Cd74"
"Igsf3",0.559443014742556,0.00750644074240772,0.00318027398834374,0.00929124403744336,323,"Cd74"
"Pdgfc",0.580329961896765,0.0074310416106574,0.00310487485659343,0.0165869166409081,324,"Cd74"
"Nectin4",0.545887445887441,0.00742642694112852,0.00310026018706454,0.0103494845075378,325,"Cd74"
"Treml4",0.580728948470871,0.00740784379030669,0.00308167703624271,0.0133847508282713,326,"Cd74"
"Gpi1",0.553895106429651,0.00740688472139935,0.00308071796733538,0.00432840125332886,327,"Cd74"
"Bmp1",0.548177628822777,0.00740441774830044,0.00307825099423647,0.0155452621610497,328,"Cd74"
"Hsp90b1",0.555371356753825,0.00739914143196249,0.00307297467789852,0.00583256786147732,329,"Cd74"
"Tslp",0.530708001675739,0.00739413241497681,0.00306796566091283,0.0238128155331531,330,"Cd74"
"H2-DMa",0.541307080016758,0.00738520014613839,0.00305903339207442,0.011841177255232,331,"Cd74"
"Ceacam10",0.553958944281522,0.0073596452108897,0.00303347845682573,0.00767064173863462,332,"Cd74"
"St6gal1",0.581997725776524,0.00734987408367711,0.00302370732961314,-0.00171873378540592,333,"Cd74"
"Col8a1",0.559568695513391,0.00734183843269223,0.00301567167862825,0.00824790911226731,334,"Cd74"
"Cdh5",0.58313483751272,0.00726113482925199,0.00293496807518801,0.0141662338500587,335,"Cd74"
"H2-Ob",0.556731900971514,0.00725251302238105,0.00292634626831708,0.00798650593209706,336,"Cd74"
"Efna2",0.553569932371779,0.00722574760097519,0.00289958084691122,0.01045100410858,337,"Cd74"
"Egf",0.563608434576162,0.0072199547886954,0.00289378803463142,0.00124715120694754,338,"Cd74"
"Sema4d",0.558814610888334,0.00721627857710543,0.00289011182304146,0.011613694508618,339,"Cd74"
"Mpz",0.550812935144721,0.00718557415590213,0.00285940740183816,0.00776501801382137,340,"Cd74"
"Vsig10",0.558419614179965,0.00718437914598038,0.00285821239191641,0.00957789166793577,341,"Cd74"
"Siglec1",0.584128314082231,0.00716258168397915,0.00283641492991518,0.0139815959155053,342,"Cd74"
"Vegfa",0.588604943443654,0.00715004321758911,0.00282387646352514,0.00298280923943483,343,"Cd74"
"Ptprm",0.56284038542103,0.00714290207816079,0.00281673532409681,0.015741444753532,344,"Cd74"
"Il12a",0.543152392921965,0.00713577838280837,0.0028096116287444,0.0226394144403842,345,"Cd74"
"Timp2",0.545490454246191,0.00713479261098617,0.00280862585692219,0.00953008682380444,346,"Cd74"
"Gdf3",0.539399924192533,0.00712275388089858,0.00279658712683461,0.0099207105238444,347,"Cd74"
"Slit2",0.534687892752398,0.00709758634345545,0.00277141958939147,0.00313611484651393,348,"Cd74"
"Igf1",0.591094619666054,0.0070971828203638,0.00277101606629983,0.0167923828968127,349,"Cd74"
"Gp5",0.562317713008941,0.00709378434431262,0.00276761759024865,0.0105281649971898,350,"Cd74"
"Gas6",0.546009136792536,0.00706622163227508,0.00274005487821111,0.0120942638574775,351,"Cd74"
"Angptl6",0.55970834081432,0.00702905060771265,0.00270288385364867,0.0139456807209897,352,"Cd74"
"Nectin2",0.559985636483317,0.0070143484828215,0.00268818172875753,0.00923828363698809,353,"Cd74"
"Wif1",0.542438206954327,0.00701071622357693,0.00268454946951296,0.00947025916806702,354,"Cd74"
"Il27",0.541177409380158,0.00695788150586631,0.00263171475180233,0.0211638188170803,355,"Cd74"
"Pi16",0.5298980589303,0.00690598876592438,0.00257982201186041,0.0062715698711938,356,"Cd74"
"Il18",0.537283300416937,0.00689131338119266,0.00256514662712869,0.00421381035863906,357,"Cd74"
"Tnfsf12",0.543750872783122,0.00685872564462446,0.00253255889056049,0.00980081950238426,358,"Cd74"
"Sdk2",0.52654657170785,0.00684123619583377,0.00251506944176979,0.00346632437966564,359,"Cd74"
"Abca1",0.551233865980398,0.0068401337131824,0.00251396695911843,-0.00249824097647263,360,"Cd74"
"Cd274",0.567017774851874,0.00681878434755534,0.00249261759349136,0.00315712598273039,361,"Cd74"
"Mfap3l",0.552165499630932,0.00673006476637044,0.00240389801230647,0.00835896025319862,362,"Cd74"
"Epha4",0.550912681788257,0.0067169041072706,0.00239073735320663,0.000754783602337316,363,"Cd74"
"Ecm1",0.542444191752932,0.00671665104354903,0.00239048428948505,0.00418649162784091,364,"Cd74"
"Sparc",0.558860494344347,0.006705827823701,0.00237966106963702,-0.00746522621621622,365,"Cd74"
"Gdf11",0.574556626169521,0.00669809881412564,0.00237193206006167,-0.00344014561261502,366,"Cd74"
"H2-Oa",0.56584475432401,0.00669168346003067,0.00236551670596669,0.00913857730314042,367,"Cd74"
"Esam",0.57451473257925,0.00665264966571369,0.00232648291164971,0.0143768659809536,368,"Cd74"
"Il15",0.586003550980499,0.00663456461945231,0.00230839786538834,0.0130492542778952,369,"Cd74"
"Cdh2",0.542021265984381,0.0066317953060537,0.00230562855198973,0.0029759044450318,370,"Cd74"
"Antxr1",0.547998084864439,0.00659848741797822,0.00227232066391424,0.00498149354016767,371,"Cd74"
"Lefty1",0.541504578370922,0.00655201340281836,0.00222584664875439,0.00972499519482707,372,"Cd74"
"Cd200",0.527382448580596,0.00653524487700431,0.00220907812294034,0.00378460138623308,373,"Cd74"
"Cib1",0.522676401939059,0.00651279039091955,0.00218662363685557,0.00283209280290362,374,"Cd74"
"Slamf7",0.540979911025975,0.00646621157278305,0.00214004481871907,0.00358418815633257,375,"Cd74"
"Pdgfa",0.570305424222468,0.00645285969693773,0.00212669294287376,0.00184089776528313,376,"Cd74"
"Psap",0.531733397171173,0.00642028085893319,0.00209411410486921,0.0041102642598545,377,"Cd74"
"Mfge8",0.53844435134757,0.00634911051364401,0.00202294375958003,0.00282708383748965,378,"Cd74"
"Nucb2",0.51173818501006,0.00626771307320668,0.0019415463191427,-0.000386036102529059,379,"Cd74"
"Cadm1",0.530139445807643,0.00625534923080061,0.00192918247673664,-0.00102440698315113,380,"Cd74"
"Siglecf",0.56005944899956,0.00625511259706162,0.00192894584299765,0.00668041476220913,381,"Cd74"
"Enho",0.549831428172463,0.00619091619840663,0.00186474944434266,0.0143434939891814,382,"Cd74"
"Wnt6",0.53617411774093,0.00606113195119435,0.00173496519713038,-0.00341292443406319,383,"Cd74"
"Siglech",0.543272088894202,0.00602600156401428,0.00169983480995031,0.00933190197536534,384,"Cd74"
"Adgre5",0.507866020308413,0.00598445999829889,0.00165829324423491,0.000407871971808351,385,"Cd74"
"Cd34",0.516797334769676,0.00597867310589467,0.00165250635183069,0.0025602499358199,386,"Cd74"
"Cd226",0.532649071358728,0.00585926788467986,0.00153310113061588,0.00603733209834386,387,"Cd74"
"Ptdss1",0.490412352624324,0.00572325703715803,0.00139709028309406,-0.00515077462541349,388,"Cd74"
"Pam",0.522363197478399,0.00567355468254153,0.00134738792847755,0.000740387879674037,389,"Cd74"
"Serpine2",0.533636563129633,0.00567054020665602,0.00134437345259205,0.00219606396644844,390,"Cd74"
"Ly86",0.530123486344684,0.0056550648691525,0.00132889811508852,0.00459701001486322,391,"Cd74"
"Fst",0.528675165080691,0.00564772866142494,0.00132156190736097,0.00252587553106727,392,"Cd74"
"Fap",0.496814092205798,0.00562288640364461,0.00129671964958064,-0.00131184176371071,393,"Cd74"
"Mif",0.527554012807457,0.00558924010842156,0.00126307335435758,-0.00985258455927425,394,"Cd74"
"Sema6d",0.530089572485874,0.00555072759154436,0.00122456083748038,0.000161548960779481,395,"Cd74"
"Ebi3",0.503908073493316,0.00525217776914003,0.000926011015076051,0.00106305592896912,396,"Cd74"
"Inhba",0.520861013026905,0.00513954619735279,0.000813379443288812,0.00155461692532556,397,"Cd74"
"Epcam",0.4848265405869,0.00499561145272863,0.000669444698664653,-0.00279838827195027,398,"Cd74"
"Chl1",0.476866758433571,0.00477788255274826,0.000451715798684281,-0.00858516037030541,399,"Cd74"
"Cd6",0.449382568276568,0.00451662451442736,0.000190457760363383,-0.0126586660228772,400,"Cd74"
"Cklf",0.444895964250799,0.00386144825313695,-0.000464718500927023,-0.0153341596685528,401,"Cd74"
"Ltbp3",0.413653320565756,0.00356188613770468,-0.000764280616359295,-0.0258957451485224,402,"Cd74"
